"","villageid","ham","vc_infr","urban","all_atk","en_pres","usid","colonial_roads","all_roads","traintram","telegraph","milpost","market","factory","en_init_sitra","fr_d","fw_d","en_d","temp","admin_p1","admin_c","health_p1","health_c","educ_p1","educ_p2","educ_c","soccap_p1","soccap_c","econ_p1","econ_c","sec_p1","sec_p2","sec_c","slope","elev","id","lat","lon","dbnd","seg2","treat","dbnd2","lat2","lon2","treat_dbnd","treat2_dbnd","latlon","oweight"
"78",1050903,9,1,0,0.866666674613953,0.333333343267441,105090309,0,0,0,0,0,0,0,0.0526315793395042,0,0.0219298245614035,0.0789473684210526,"105090309",0.543656170368195,1.53333330154419,0.0529111325740814,1,0,1,2,0.0663405209779739,1,0.000643657171167433,1,0.796651840209961,0.2033481746912,1.13333332538605,5.97185754776001,57,5432,15.0132303237915,108.560638427734,22.1862297058105,1,1,492.228790283203,225.397079467773,11785.412109375,22.1862297058105,492.228790283203,1629.84582519531,0.112550809979439
"79",1050903,10,1,0,0.866666674613953,0.600000023841858,105090310,0,4.38836002349854,0,0,0,0,0,0.0175438597798347,0,0.0219298245614035,0.0789473684210526,"105090310",0.543656170368195,1.53333330154419,0.0529111325740814,1,0,1,2,0.0663405209779739,1,0.000643657171167433,1,0.781896412372589,0.218103602528572,1.13333332538605,1.85568106174469,58,5433,15.0140399932861,108.552268981934,21.896089553833,1,1,479.438751220703,225.421401977539,11783.5947265625,21.896089553833,479.438751220703,1629.80810546875,0.124156415462494
"80",1050904,1,1,0.0476190485060215,0.190476194024086,0,105090401,0,1.42035603523254,0,0,0,0,0,0.0526315793395042,0,0.0263157894736842,0.171052631578947,"105090401",0.999758303165436,2,0.084523618221283,1,0,1,2,0.0268143527209759,1,7.57888337830082e-05,1,0.722358465194702,0.277641505002975,1.28571426868439,1.64347231388092,48,5434,15.0051097869873,108.561660766602,21.4267749786377,1,1,459.106689453125,225.1533203125,11785.6337890625,21.4267749786377,459.106689453125,1628.97961425781,0.142929002642632
"81",1050905,1,0.952380955219269,0.0476190485060215,0.095238097012043,0,105090501,0,5.84124517440796,0,0,0,0,0,0.0350877195596695,0,0,0,"105090501",0.999748051166534,2,0.0804669037461281,1,0.000140784512041137,0.999859213829041,2,0.0141244055703282,1,0.00322539219632745,1,0.731875419616699,0.268124580383301,1.28571426868439,1.84931945800781,58,5435,15.0184297561646,108.540130615234,21.8714733123779,1,1,478.361358642578,225.553237915039,11780.9599609375,21.8714733123779,478.361358642578,1630.10229492188,0.125141069293022
"82",1050907,1,1,0,0.133333340287209,0,105090701,0,1.21279001235962,0,0,0,0,0,0.0877192988991737,0,0,0.12280701754386,"105090701",0.974056482315063,2,0.0722890794277191,1,0,1,2,0.0196269042789936,1,8.51345030241646e-05,1,0.99536544084549,0.00463453261181712,1,9.97743511199951,79,5437,15.0295495986938,108.483306884766,21.3951511383057,1,1,457.752502441406,225.887359619141,11768.6279296875,21.3951511383057,457.752502441406,1630.45520019531,0.144193947315216
"83",1050907,2,1,0,1,1,105090702,0,4.38546705245972,0,0,0,0,0,0.070175439119339,0,0,0.210526315789474,"105090702",0.102414973080158,1.09523808956146,0.0693156346678734,1,0.000236075415159576,0.999763906002045,2,0.0069562210701406,1,0.000130893153254874,1,0.0952137038111687,0.904786288738251,1.90476191043854,1.50883603096008,65,5438,15.0303802490234,108.476791381836,21.3925704956055,1,1,457.642059326172,225.912322998047,11767.2138671875,21.3925704956055,457.642059326172,1630.44738769531,0.144297182559967
"84",1050907,3,1,0,1,1,105090703,0,6.05660820007324,0,0,0,0,0,0.0350877195596695,0,0,0.333333333333333,"105090703",0.102414973080158,1.09523808956146,0.0693156346678734,1,0.000236075415159576,0.999763906002045,2,0.0069562210701406,1,0.000130893153254874,1,0.0952137038111687,0.904786288738251,1.90476191043854,12.2980823516846,96,5439,15.0310297012329,108.454467773438,21.3178806304932,1,1,454.452026367188,225.931854248047,11762.37109375,21.3178806304932,454.452026367188,1630.18237304688,0.147284775972366
"85",1050908,1,1,0,1,1,105090801,0,2.73062992095947,0,0,0,0,0,0.0526315793395042,0,0,0,"105090801",0.0879411026835442,1.09523808956146,0.069529265165329,1.09523808956146,0.129481941461563,0.870518028736115,1.90476191043854,0.0622928962111473,1.09523808956146,0.222907885909081,1.14285719394684,0.059839628636837,0.940160393714905,1.90476191043854,6.2755274772644,93,5440,14.9936800003052,108.507888793945,18.1492481231689,1,1,329.395202636719,224.810440063477,11773.9619140625,18.1492481231689,329.395202636719,1626.9326171875,0.274030089378357
"86",1050908,2,1,0,1,1,105090802,0,1.2747540473938,0,0,0,0,0,0.0350877195596695,0,0.0219298245614035,0.0789473684210526,"105090802",0.0879411026835442,1.09523808956146,0.069529265165329,1.09523808956146,0.129481941461563,0.870518028736115,1.90476191043854,0.0622928962111473,1.09523808956146,0.20026208460331,1.09523808956146,0.059839628636837,0.940160393714905,1.90476191043854,2.13883781433105,47,5441,15.010479927063,108.55696105957,21.7418460845947,1,1,472.707885742188,225.314514160156,11784.6142578125,21.7418460845947,472.707885742188,1629.49206542969,0.130326151847839
"87",1050908,3,1,0,1,1,105090803,0,0,0,0,0,0,0,0,0,0,0,"105090803",0.0879411026835442,1.09523808956146,0.069529265165329,1.09523808956146,0.129481941461563,0.870518028736115,1.90476191043854,0.0622928962111473,1.09523808956146,0.20026208460331,1.09523808956146,0.059839628636837,0.940160393714905,1.90476191043854,17.6520881652832,152,5442,14.932559967041,108.536468505859,13.0825624465942,1,1,171.153442382812,222.981353759766,11780.1650390625,13.0825624465942,171.153442382812,1620.72729492188,0.476697504520416
"88",1050909,1,1,0,1,1,105090901,0,0,0,0,0,0,0,0.0526315793395042,0,0,0,"105090901",0.0879411026835442,1.09523808956146,0.0688896253705025,1.09523808956146,0.0816048830747604,0.918395102024078,1.90476191043854,0.0603700317442417,1.09523808956146,0.204602241516113,1.09523808956146,0.059839628636837,0.940160393714905,1.90476191043854,2.14982414245605,83,5443,14.8602304458618,108.530792236328,6.11729717254639,1,1,37.4213256835938,220.826446533203,11778.9326171875,6.11729717254639,37.4213256835938,1612.79260253906,0.755308091640472
"89",1050909,2,1,0,1,1,105090902,0,0,0,0,0,0,0,0.0526315793395042,0,0,0,"105090902",0.0879411026835442,1.09523808956146,0.0688896253705025,1.09523808956146,0.0816048830747604,0.918395102024078,1.90476191043854,0.0603700317442417,1.09523808956146,0.204602241516113,1.09523808956146,0.059839628636837,0.940160393714905,1.90476191043854,0.391677588224411,75,5444,14.8647699356079,108.532600402832,6.64637517929077,1,1,44.1743011474609,220.961380004883,11779.3251953125,6.64637517929077,44.1743011474609,1613.31213378906,0.734144985675812
"90",1051001,1,1,0,0.0476190485060215,0.0476190485060215,105100101,0,3.2692449092865,0,0,1,0,0,0.0175438597798347,0.280701754385965,0,0.350877192982456,"105100101",0.999795734882355,2,0.999916255474091,2,0.203089147806168,0.79691082239151,1.80952382087708,0.12120808660984,1,0.00011151628132211,1,0.383599460124969,0.616400539875031,1.66666662693024,4.76515245437622,63,5445,14.753870010376,108.730682373047,11.5293054580688,0,1,132.924880981445,217.676681518555,11822.361328125,11.5293054580688,132.924880981445,1604.19836425781,0.538827776908875
"91",1051001,2,1,0,0.0476190485060215,0,105100102,0,2.85906910896301,0,0,1,0,0,0.0526315793395042,0.280701754385965,0,0.43859649122807,"105100102",0.999817371368408,2,0.999130010604858,2,0.193935796618462,0.806064188480377,1.80952382087708,0.191710993647575,1.33333337306976,0.000109442844404839,1,0.361179769039154,0.638820230960846,1.66666662693024,3.32866144180298,56,5446,14.7674798965454,108.736106872559,12.4363880157471,0,1,154.66374206543,218.078460693359,11823.541015625,12.4363880157471,154.66374206543,1605.75830078125,0.502544462680817
"92",1051001,3,1,0,0.16666667163372,0.0909090936183929,105100103,0,3.08921003341675,0,0,1,0,0,0.0526315793395042,0.280701754385965,0,0.43859649122807,"105100103",0.998541116714478,2,0.998849391937256,2,0.353782951831818,0.646217048168182,1.66666662693024,0.384138822555542,1.58333337306976,0.000292530370643362,1,0.752869248390198,0.247130796313286,1.16666662693024,0.983621597290039,60,5447,14.7638101577759,108.730567932129,12.42320728302,0,1,154.336074829102,217.970092773438,11822.3359375,12.42320728302,154.336074829102,1605.27746582031,0.5030717253685
"93",1051001,4,1,0,0,0,105100104,0,3.47809100151062,0,0,1,0,0,0.0526315793395042,0.280701754385965,0,0.43859649122807,"105100104",0.999912917613983,2,0.999130010604858,2,0.502705335617065,0.497294694185257,1.42857146263123,0.139508992433548,1,0.000112128844193649,1,0.77335262298584,0.226647421717644,1.28571426868439,1.95765626430511,54,5448,14.7583904266357,108.730628967285,11.9314785003662,0,1,142.36018371582,217.810089111328,11822.349609375,11.9314785003662,142.36018371582,1604.68908691406,0.522740840911865
"94",1051001,5,1,0,0,0,105100105,0,3.81435489654541,0,0,1,0,0,0.0175438597798347,0.280701754385965,0,0.350877192982456,"105100105",0.999891102313995,2,0.998408377170563,2,0.502705335617065,0.497294694185257,1.42857146263123,0.139508992433548,1,0.000498796463944018,1,0.787309288978577,0.212690740823746,1.28571426868439,2.2145938873291,53,5449,14.7538499832153,108.728820800781,11.6520137786865,0,1,135.769424438477,217.676086425781,11821.9560546875,11.6520137786865,135.769424438477,1604.16870117188,0.533919453620911
"95",1051001,6,1,0,0,0,105100106,0,3.01400303840637,0,0,1,0,0,0.0526315793395042,0.280701754385965,0,0.43859649122807,"105100106",0.999912917613983,2,0.999130010604858,2,0.241582855582237,0.758417129516602,2,0.222902402281761,1,0.000112128844193649,1,0.519780099391937,0.480219960212708,1.28571426868439,2.33117318153381,48,5450,14.7738399505615,108.739761352539,12.8505811691284,0,1,165.137435913086,218.266342163086,11824.3359375,12.8505811691284,165.137435913086,1606.50378417969,0.485976755619049
"96",1051001,7,1,0,0,0,105100107,0,3.16101288795471,0,0,1,0,0,0.0526315793395042,0.280701754385965,0,0.43859649122807,"105100107",0.999912679195404,2,0.999130010604858,2,0.241582855582237,0.758417129516602,2,0.222902402281761,1,0.000112128844193649,1,0.519780099391937,0.480219960212708,1.28571426868439,5.37767267227173,55,5451,14.7756395339966,108.739738464355,13.0274248123169,0,1,169.713790893555,218.319519042969,11824.3310546875,13.0274248123169,169.713790893555,1606.69921875,0.478902995586395
"97",1051001,8,1,0,0,0,105100108,0,2.8570830821991,0,0,1,0,0,0.0526315793395042,0.280701754385965,0,0.43859649122807,"105100108",0.999891102313995,2,0.999130010604858,2,0.451477080583572,0.548522889614105,1.42857146263123,0.222902402281761,1,0.000112128844193649,1,0.519780099391937,0.480219960212708,1.28571426868439,0.895741879940033,45,5452,14.772029876709,108.739768981934,12.6739587783813,0,1,160.62922668457,218.212860107422,11824.3369140625,12.6739587783813,160.62922668457,1606.30712890625,0.493041634559631
"98",1051001,9,1,0,0,0,105100109,0,2.15701389312744,0,0,0,0,0,0.0526315793395042,0.280701754385965,0,0.350877192982456,"105100109",0.999912917613983,2,0.999130010604858,2,0.451477080583572,0.548522889614105,1.42857146263123,0.222902402281761,1,0.000112128844193649,1,0.454551815986633,0.545448184013367,1.42857146263123,1.84293591976166,50,5453,14.7748098373413,108.747169494629,12.5877990722656,0,1,158.452682495117,218.294998168945,11825.947265625,12.5877990722656,158.452682495117,1606.71875,0.496488034725189
"99",1051001,10,1,0,0,0,105100110,0,5.54133987426758,0,0,1,0,0,0,0,0,0,"105100110",0.999891102313995,2,0.999130010604858,2,0.543909072875977,0.456090927124023,1.42857146263123,0.556690216064453,2,0.000291975680738688,1,0.519780099391937,0.480219960212708,1.28571426868439,1.84613049030304,63,5454,14.7537603378296,108.719543457031,12.2704257965088,0,1,150.563354492188,217.673446655273,11819.939453125,12.2704257965088,150.563354492188,1604.02209472656,0.509182989597321
"100",1051001,11,1,0,0,0,105100111,0,4.24415683746338,0,0,0,0,0,0,0,0,0,"105100111",0.99989128112793,2,0.999130010604858,2,0.525241494178772,0.474758505821228,1.42857146263123,0.556690216064453,2,0.000291975680738688,1,0.519780099391937,0.480219960212708,1.28571426868439,3.64683389663696,82,5455,14.7428703308105,108.71501159668,11.604603767395,0,1,134.66682434082,217.35221862793,11818.9541015625,11.604603767395,134.66682434082,1602.77136230469,0.535815834999084
"101",1051001,12,1,0,0,0,105100112,0,3.69553899765015,0,0,0,0,0,0,0,0.144736842105263,1.57017543859649,"105100112",0.99989128112793,2,0.999130010604858,2,0.525241494178772,0.474758505821228,1.42857146263123,0.556690216064453,2,0.000291975680738688,1,0.519780099391937,0.480219960212708,1.28571426868439,2.82218647003174,64,5456,14.7443399429321,108.680641174316,13.2680778503418,0,1,176.041885375977,217.395553588867,11811.4814453125,13.2680778503418,176.041885375977,1602.42431640625,0.469276875257492
"102",1051001,13,1,0,0,0,105100113,0,5.86082077026367,0,0,1,0,0,0,0,0,0,"105100113",0.99989128112793,2,0.999130010604858,2,0.525241494178772,0.474758505821228,1.42857146263123,0.556690216064453,2,0.000291975680738688,1,0.519780099391937,0.480219960212708,1.28571426868439,2.87381219863892,64,5457,14.7528095245361,108.714897155762,12.4764633178711,0,1,155.662139892578,217.645385742188,11818.9287109375,12.4764633178711,155.662139892578,1603.85021972656,0.500941455364227
"103",1051003,1,1,0,0,0,105100301,0,3.81913709640503,0,0,0,0,0,0,0,0,0,"105100301",0.999559938907623,2,0.235090419650078,1,0.00229634717106819,0.997703671455383,2,0.000199160975171253,1,1.03943966678344e-05,1,0.0536198876798153,0.946380078792572,2,4.39070653915405,69,5459,14.7375402450562,108.724349975586,10.5124740600586,0,1,110.512107849121,217.195098876953,11820.984375,10.5124740600586,110.512107849121,1602.32946777344,0.579501032829285
"104",1051003,2,1,0,0.0714285746216774,0,105100302,0,3.59200406074524,0,0,0,0,0,0,0,0,0,"105100302",0.999538362026215,2,0.235090419650078,1,0.00229634717106819,0.997703671455383,2,0.000199160975171253,1,1.03943966678344e-05,1,0.041178222745657,0.958821773529053,2,2.04881930351257,68,5460,14.7330503463745,108.727180480957,9.93241214752197,0,1,98.6528091430664,217.062774658203,11821.599609375,9.93241214752197,98.6528091430664,1601.88305664062,0.602703511714935
"105",1051004,1,1,0,0.28571429848671,0.571428596973419,105100401,0,5.82444000244141,0,0,1,0,0,0,0,0,0,"105100401",0.999538362026215,2,0.235090419650078,1,0.00229634717106819,0.997703671455383,2,0.000200744529138319,1,1.03943966678344e-05,1,0.0272180363535881,0.972781956195831,2,2.84088063240051,58,5461,14.7573099136353,108.712997436523,12.9993925094604,0,1,168.98420715332,217.778198242188,11818.515625,12.9993925094604,168.98420715332,1604.31140136719,0.480024307966232
"106",1051004,2,1,0,0.28571429848671,0.571428596973419,105100402,0,5.82403516769409,0,0,0,0,0,0,0,0,0,"105100402",0.999559938907623,2,0.235090419650078,1,0.00229634717106819,0.997703671455383,2,0.000200744529138319,1,1.03943966678344e-05,1,0.0272180568426847,0.972781956195831,2,1.89650964736938,56,5462,14.7554502487183,108.707450866699,13.1997098922729,0,1,174.232345581055,217.72331237793,11817.3095703125,13.1997098922729,174.232345581055,1604.02734375,0.472011595964432
"107",1051005,2,1,0,0.428571432828903,0.571428596973419,105100502,0,3.74095892906189,0,0,1,0,0,0.0526315793395042,0.285087719298246,0.223684210526316,3.23684210526316,"105100502",0.999538362026215,2,0.235090419650078,1,0.00229634717106819,0.997703671455383,2,0.00020232806855347,1,1.03943966678344e-05,1,0.0272164158523083,0.97278356552124,2,1.89650964736938,57,5463,14.7764797210693,108.73323059082,13.4513854980469,0,1,180.93977355957,218.344360351562,11822.9150390625,13.4513854980469,180.93977355957,1606.6943359375,0.461944580078125
"108",1051005,3,1,0,0.214285716414452,0.28571429848671,105100503,0,4.13062906265259,0,0,0,0,0,0.0350877195596695,0.0043859649122807,0.223684210526316,2.97368421052632,"105100503",0.999559938907623,2,0.235090419650078,1,0.00229634717106819,0.997703671455383,2,0.00020232806855347,1,1.03943966678344e-05,1,0.0281464345753193,0.97185355424881,2,3.07159328460693,50,5464,14.781060218811,108.739677429199,13.5637073516846,0,1,183.974151611328,218.479736328125,11824.3173828125,13.5637073516846,183.974151611328,1607.28771972656,0.457451701164246
"109",1051007,1,1,0,0.0769230797886848,0,105100701,0,3.48316597938538,0,0,0,0,0,0.0350877195596695,0,0,0,"105100701",0.999191403388977,2,0.034746952354908,1,0.00364759936928749,0.99635237455368,2,0.000199160975171253,1,9.44191779126413e-05,1,0.0431086122989655,0.956891357898712,2,2.32104873657227,149,5466,14.7069797515869,108.562217712402,4.13704061508179,1,1,17.115104675293,216.295257568359,11785.7548828125,4.13704061508179,17.115104675293,1596.62231445312,0.834518373012543
"110",1051011,2,1,0,0.28571429848671,0.28571429848671,105101102,0,3.09347009658813,0,0,0,0,0,0.0350877195596695,0,0,0,"105101102",0.999992251396179,2,0.999854981899261,2,0.047611441463232,0.9523885846138,2,0.0814635381102562,1,0.000291975680738688,1,0.606943547725677,0.393056452274323,1.42857146263123,0.108633376657963,147,5469,14.704270362854,108.56224822998,4.03227519989014,1,1,16.2592430114746,216.215560913086,11785.76171875,4.03227519989014,16.2592430114746,1596.32861328125,0.838708996772766
"111",1051014,1,1,0,0.0714285746216774,0,105101401,0,3.89508008956909,0,0,0,0,0,0,0,0.144736842105263,1.57017543859649,"105101401",0.999559938907623,2,0.235090419650078,1,0.00229634717106819,0.997703671455383,2,0.000199160975171253,1,1.81764316948829e-05,1,0.0291737411171198,0.970826268196106,2,2.83051037788391,71,5470,14.7479801177979,108.683387756348,13.5536003112793,0,1,183.700088500977,217.502914428711,11812.0791015625,13.5536003112793,183.700088500977,1602.86047363281,0.457855999469757
"112",1051014,2,1,0,0.0714285746216774,0,105101402,0,2.64426493644714,0,0,0,0,0,0,0,0.144736842105263,1.57017543859649,"105101402",0.999559938907623,2,0.235090419650078,1,0.00364759936928749,0.99635237455368,2,0.000199160975171253,1,1.81764316948829e-05,1,0.0291737411171198,0.970826268196106,2,2.47805953025818,78,5471,14.737099647522,108.679786682129,12.5492877960205,0,1,157.484619140625,217.182113647461,11811.2958984375,12.5492877960205,157.484619140625,1601.62487792969,0.498028486967087
"113",1051014,3,1,0,0,0,105101403,0,3.87651205062866,0,0,0,0,0,0,0,0,0,"105101403",0.997524261474609,2,0.235090419650078,1,0.00229634717106819,0.997703671455383,2,0.000199160975171253,1,1.81764316948829e-05,1,0.0291893426328897,0.970810651779175,2,3.19170165061951,63,5472,14.749870300293,108.691719055176,13.5060214996338,0,1,182.412612915039,217.558670043945,11813.8896484375,13.5060214996338,182.412612915039,1603.18872070312,0.459759145975113
"114",1051014,4,1,0,0,0,105101404,0,0,0,0,0,0,0,0,0,0.144736842105263,1.57017543859649,"105101404",0.999538362026215,2,0.235090419650078,1,0.00229634717106819,0.997703671455383,2,0.000199160975171253,1,1.81764316948829e-05,1,0.0291893426328897,0.970810651779175,2,9.38862133026123,157,5473,14.728099822998,108.683601379395,11.470775604248,0,1,131.578689575195,216.916931152344,11812.125,11.470775604248,131.578689575195,1600.70288085938,0.541168987751007
"115",1051113,1,1,0,1,1,105111301,0,0,0,0,0,0,0,0.0175438597798347,0,0,0.087719298245614,"105111301",0.153952643275261,1.16666662693024,0.1199000030756,1.16666662693024,0.102237455546856,0.897762537002563,1.83333337306976,0.617462813854218,2,0.242911100387573,1.16666662693024,6.14626682882147e-11,1,2,16.5230808258057,451,5504,14.8246097564697,108.579490661621,7.78689861297607,1,1,60.6357917785645,219.769058227539,11789.505859375,7.78689861297607,60.6357917785645,1609.64855957031,0.688524067401886
"116",2060181,2,0,0,0.5,0.25,206018102,0,0,0,0,0,0,0,0.0175438597798347,0,0,0,"206018102",0.944694697856903,2,0.000558946863748133,1,9.35652933549136e-05,0.999906420707703,2,0.000330656417645514,1,3.55336524080485e-05,1,0.757185220718384,0.242814764380455,1.25,0.76810884475708,1207,6011,14.6145896911621,108.294212341309,-23.4485492706299,1,0,549.83447265625,213.586227416992,11727.63671875,0,0,1582.67553710938,0.0620580278337002
"117",2060182,1,0,0,0,0,206018201,0,0,0,0,0,0,0,0,0.0175438596491228,0,0,"206018201",0.347869277000427,1,0.000558946863748133,1,9.35652933549136e-05,0.999906420707703,2,0.000330656417645514,1,3.55336524080485e-05,1,0.999998092651367,1.91854542208603e-06,1,2.52511477470398,1114,6015,14.6089496612549,108.354568481445,-20.3134994506836,1,0,412.638275146484,213.421417236328,11740.712890625,0,0,1582.94641113281,0.187460020184517
"118",2060182,2,0,0,0,0,206018202,0,0,0,0,0,0,0,0,0,0,0.0350877192982456,"206018202",0.655674874782562,1.75,0.000558946863748133,1,9.35652933549136e-05,0.999906420707703,2,0.000330656417645514,1,3.55336524080485e-05,1,0.999998092651367,1.91854542208603e-06,1,3.67089295387268,1086,6016,14.6048097610474,108.308242797852,-24.5318584442139,1,0,601.812072753906,213.30046081543,11730.67578125,0,0,1581.8212890625,0.0187256615608931
"119",2060264,1,0.25,0,0,0,206026401,0,0,0,0,0,0,0,0.0877192988991737,0.105263157894737,0,0.0175438596491228,"206026401",0.995959877967834,2,0.662806868553162,1.75,0.355697423219681,0.644302606582642,2,0.258165657520294,1.25,0.160976335406303,1,0.999271035194397,0.000728926446754485,1,6.95624971389771,1200,6287,14.8408699035645,108.182777404785,-1.18200016021729,1,0,1.3971244096756,220.251419067383,11703.513671875,0,0,1605.52648925781,0.952719986438751
"120",2060264,2,1,0,0,0,206026402,0,0,0,0,0,0,0,0.0877192988991737,0.105263157894737,0,0.0175438596491228,"206026402",0.995959877967834,2,0.662806868553162,1.75,0.355697423219681,0.644302606582642,2,0.258165657520294,1.25,0.160976335406303,1,0.999631404876709,0.000368548382539302,1,6.95624971389771,1200,6288,14.8408699035645,108.182777404785,-1.18200016021729,1,0,1.3971244096756,220.251419067383,11703.513671875,0,0,1605.52648925781,0.952719986438751
"121",2060264,3,0.25,0,0,0,206026403,0,0,0,0,0,0,0,0.0877192988991737,0.140350877192982,0,0.12280701754386,"206026403",0.995959877967834,2,0.662806868553162,1.75,0.355697423219681,0.644302606582642,2,0.258165657520294,1.25,0.160976335406303,1,0.999271035194397,0.000728926446754485,1,0.971554517745972,1206,6289,14.8356199264526,108.196769714355,-0.506039083003998,1,0,0.2560755610466,220.095611572266,11706.541015625,0,0,1605.16613769531,0.979758441448212
"122",2060264,4,1,0,0.5,0.25,206026404,0,0,0,0,0,0,0,0.105263158679008,0.140350877192982,0,0.12280701754386,"206026404",0.995959877967834,2,0.662806868553162,1.75,0.355697423219681,0.644302606582642,2,0.258165657520294,1.25,0.160976335406303,1,0.606032848358154,0.393967151641846,1.5,3.44825744628906,1199,6290,14.8338098526001,108.196792602539,-0.654166579246521,1,0,0.427933901548386,220.041915893555,11706.5458984375,0,0,1604.970703125,0.973833322525024
"123",2060264,5,0.25,0,0,0,206026405,0,0,0,0,0,0,0,0.0877192988991737,0.140350877192982,0,0.12280701754386,"206026405",0.995959877967834,2,0.662806868553162,1.75,0.355697423219681,0.644302606582642,2,0.258165657520294,1.25,0.160976335406303,1,0.999271035194397,0.000728926446754485,1,0.971554517745972,1206,6291,14.8356199264526,108.196769714355,-0.506039083003998,1,0,0.2560755610466,220.095611572266,11706.541015625,0,0,1605.16613769531,0.979758441448212
"124",2060264,6,0,0,0,0,206026406,0,0,0,0,0,0,0,0.105263158679008,0.12280701754386,0,0.0701754385964912,"206026406",0.94039648771286,2,0.540185391902924,1.75,0.451997131109238,0.548002898693085,1.25,0.707490801811218,2,0.492845833301544,1.75,0.987267255783081,0.0127327814698219,1,3.56874322891235,1193,6292,14.8418302536011,108.187408447266,-0.776878833770752,1,0,0.60354071855545,220.279922485352,11704.515625,0,0,1605.69909667969,0.968924820423126
"125",2060264,7,0.25,0,0,0,206026407,0,0,0,0,0,0,0,0.105263158679008,0.12280701754386,0,0.0701754385964912,"206026407",0.995959877967834,2,0.662806868553162,1.75,0.355697423219681,0.644302606582642,2,0.258165657520294,1.25,0.160976335406303,1,0.999271035194397,0.000728926446754485,1,3.56874322891235,1193,6293,14.8418302536011,108.187408447266,-0.776878833770752,1,0,0.60354071855545,220.279922485352,11704.515625,0,0,1605.69909667969,0.968924820423126
"126",2060264,8,0.25,0,0,0,206026408,0,0,0,0,0,0,0,0.105263158679008,0.12280701754386,0,0.0701754385964912,"206026408",0.995959877967834,2,0.662806868553162,1.75,0.355697423219681,0.644302606582642,2,0.258165657520294,1.25,0.160976335406303,1,0.999271035194397,0.000728926446754485,1,3.56874322891235,1193,6294,14.8418302536011,108.187408447266,-0.776878833770752,1,0,0.60354071855545,220.279922485352,11704.515625,0,0,1605.69909667969,0.968924820423126
"127",2060265,1,0.25,0,0,0,206026501,0,0,0,0,0,0,0,0.105263158679008,0.12280701754386,0,0.12280701754386,"206026501",0.995959877967834,2,0.662806868553162,1.75,0.355697423219681,0.644302606582642,2,0.258165657520294,1.25,0.160976335406303,1,0.999405384063721,0.000594635726884007,1,7.4842734336853,1213,6295,14.8454504013062,108.188293457031,-0.401243716478348,1,0,0.160996526479721,220.387390136719,11704.70703125,0,0,1606.10400390625,0.983950257301331
"128",2060265,2,0.25,0,0,0.25,206026502,0,0,0,0,0,0,0,0.105263158679008,0.105263157894737,0,0.0175438596491228,"206026502",0.995959877967834,2,0.662806868553162,1.75,0.355697423219681,0.644302606582642,2,0.33007749915123,1.25,0.160976335406303,1,0.970087766647339,0.0299122184514999,1,3.79660630226135,1220,6296,14.8436098098755,108.185531616211,-0.759961247444153,1,0,0.57754111289978,220.332748413086,11704.109375,0,0,1605.86376953125,0.969601571559906
"129",2060265,3,0.25,0,0,0,206026503,0,0,0,0,0,0,0,0.105263158679008,0.12280701754386,0,0.0701754385964912,"206026503",0.995959877967834,2,0.662806868553162,1.75,0.355697423219681,0.644302606582642,2,0.258165657520294,1.25,0.160976335406303,1,0.999405384063721,0.000594635726884007,1,5.98741817474365,1200,6297,14.8445301055908,108.18643951416,-0.620051085948944,1,0,0.384463340044022,220.360076904297,11704.3056640625,0,0,1605.97680664062,0.975197970867157
"130",2060305,1,0.545454561710358,0,0.454545468091965,0.454545468091965,206030501,0,0,0,0,0,0,0,0.280701756477356,0.842105263157895,0.0175438596491228,3.80701754385965,"206030501",0.991659045219421,2,0.0404327772557735,1,0.168328240513802,0.83167177438736,1.72727274894714,0.00314742233604193,1,8.17752152215689e-07,1,0.497452646493912,0.502547323703766,1.45454549789429,5.5473518371582,712,6298,15.0692796707153,107.741928100586,-10.0270729064941,1,0,100.542190551758,227.083190917969,11608.3232421875,0,0,1623.59326171875,0.598917067050934
"131",2060305,2,0.545454561710358,0,0.363636374473572,0.363636374473572,206030502,0,0,0,0,0,0,0,0,0,0,0,"206030502",0.991659045219421,2,0.0404327772557735,1,0.168328240513802,0.83167177438736,1.72727274894714,0.00314742233604193,1,8.17752152215689e-07,1,0.588022351264954,0.411977678537369,1.36363637447357,15.0590143203735,690,6299,15.0349197387695,107.745208740234,-13.8315525054932,1,0,191.31184387207,226.048812866211,11609.0302734375,0,0,1619.94055175781,0.446737885475159
"132",2060306,1,0.545454561710358,0,0.272727280855179,0.272727280855179,206030601,0,0,0,0,0,0,0,0,0,0,0,"206030601",0.991659045219421,2,0.0404327772557735,1,0.168328240513802,0.83167177438736,1.72727274894714,0.00314742233604193,1,8.17752152215689e-07,1,0.719658970832825,0.280340999364853,1.27272725105286,7.40445566177368,771,6300,15.0321798324585,107.74796295166,-14.1349458694458,1,0,199.796691894531,225.966430664062,11609.623046875,0,0,1619.68676757812,0.434602171182632
